      IND             SHC     g | h         n         m
      712    8.022293e-01         h        26        18
      713    6.383840e+00         g        26        19
      714    9.831792e-01         h        26        19
      715    6.352505e+00         g        26        20
      716   -9.786780e-01         h        26        20
      717    1.669884e+00         g        26        21
      718   -4.143200e+00         h        26        21
      719   -8.104893e-01         g        26        22
      720   -2.044682e+00         h        26        22
      721   -2.462305e+00         g        26        23
      722   -1.859798e-01         h        26        23
      723   -1.406972e+00         g        26        24
      724    4.819271e-01         h        26        24
      725   -2.312916e+00         g        26        25
      726    2.622779e-01         h        26        25
      727   -2.730160e+00         g        26        26
      728   -2.191177e+00         h        26        26
      729    1.853143e+01         g        27         0
      730   -1.992810e+01         g        27         1
      731   -2.323966e+01         h        27         1
      732    9.718409e+00         g        27         2
      733    3.098466e+00         h        27         2
      734   -1.380124e+01         g        27         3
      735   -6.716650e+00         h        27         3
      736    2.403851e+01         g        27         4
      737   -1.598971e+01         h        27         4
      738    2.869201e+01         g        27         5
      739   -3.082850e+01         h        27         5
      740   -2.489760e+01         g        27         6
      741   -3.202418e+01         h        27         6
      742   -2.125486e+01         g        27         7
      743   -2.641198e+01         h        27         7
      744    1.802438e+01         g        27         8
      745    6.032932e+00         h        27         8
      746    5.804961e-01         g        27         9
      747   -2.967886e+01         h        27         9
      748   -1.248721e+01         g        27        10
      749   -2.702430e+01         h        27        10
      750   -6.304134e+00         g        27        11
      751   -9.709897e+00         h        27        11
      752    1.086045e+01         g        27        12
      753   -1.104331e+01         h        27        12
      754   -1.060851e+01         g        27        13
      755   -2.187772e+01         h        27        13
      756   -6.391803e+00         g        27        14
      757   -2.576567e+00         h        27        14
      758    8.486472e+00         g        27        15
      759   -6.785005e+00         h        27        15
      760   -1.043185e+00         g        27        16
      761   -9.138356e+00         h        27        16
      762    4.878324e-02         g        27        17
      763   -4.483606e+00         h        27        17
      764    1.078215e+00         g        27        18
      765   -5.814479e+00         h        27        18
      766    1.259401e+00         g        27        19
      767   -3.774253e+00         h        27        19
      768    1.023803e+00         g        27        20
      769   -2.661310e+00         h        27        20
      770    1.107125e+00         g        27        21
      771   -4.703106e+00         h        27        21
      772   -2.256259e+00         g        27        22
      773   -2.854420e+00         h        27        22
      774   -1.527395e+00         g        27        23
      775   -5.501937e-01         h        27        23
      776   -1.008972e+00         g        27        24
      777    1.698820e+00         h        27        24
      778    1.750735e-01         g        27        25
      779    1.324981e+00         h        27        25
      780   -2.632348e-01         g        27        26
      781    2.020434e+00         h        27        26
      782   -1.405221e+00         g        27        27
      783    1.729040e+00         h        27        27
      784   -2.795769e+01         g        28         0
      785   -2.961823e+01         g        28         1
      786   -1.694709e+01         h        28         1
      787   -8.332260e+00         g        28         2
      788    2.814702e+01         h        28         2
      789   -1.782904e+01         g        28         3
      790    1.316503e+01         h        28         3
      791    7.809869e+00         g        28         4
      792   -9.838737e+00         h        28         4
      793    4.993341e+00         g        28         5
      794   -9.667932e+00         h        28         5
